informe,publicado_utc,fecha_datos,filas,resultado,detalle
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x10-a.pdf,2026-01-12T16:17:38,2026-01-10,73,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x11-a.pdf,2026-01-12T16:17:40,2026-01-11,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x12-a.pdf,2026-01-14T14:42:21,2026-01-12,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x13-a.pdf,2026-01-14T14:42:22,2026-01-13,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x14-a.pdf,2026-01-16T15:39:23,2026-01-14,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x15-a.pdf,2026-01-16T15:39:25,2026-01-15,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x17-a.pdf,2026-01-18T15:57:22,2026-01-17,75,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x17-b.pdf,2026-01-18T15:57:24,2026-01-17,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x16-a.pdf,2026-01-18T15:58:01,2026-01-16,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x18-a.pdf,2026-01-20T18:15:06,2026-01-18,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x19-a.pdf,2026-01-20T18:15:08,2026-01-19,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x20-a.pdf,2026-01-22T14:26:18,2026-01-20,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x21-a.pdf,2026-01-22T14:26:20,2026-01-21,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x23-a.pdf,2026-01-24T16:04:25,2026-01-23,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x22-a.pdf,2026-01-24T16:05:02,2026-01-22,99,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x23-a-1.pdf,2026-01-24T16:05:04,2026-01-23,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x24-b.pdf,2026-01-25T15:19:05,2026-01-24,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x26.pdf,2026-01-28T15:20:52,2026-01-26,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x27-a.pdf,2026-01-28T15:20:54,2026-01-27,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x25-b.pdf,2026-01-28T15:23:03,2026-01-25,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x25.pdf,2026-01-28T15:24:11,2026-01-25,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x28-a.pdf,2026-01-30T15:22:55,2026-01-28,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x29-a.pdf,2026-01-30T15:22:56,2026-01-29,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/01/temperaturas-extremas-y-precipitaciones-2026x01x30-a.pdf,2026-01-31T16:02:34,2026-01-30,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x01x30-a.pdf,2026-02-01T14:26:37,2026-01-30,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x01x31-a.pdf,2026-02-01T14:26:39,2026-01-31,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x01-a.pdf,2026-02-02T19:08:14,2026-02-01,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x02-a.pdf,2026-02-03T15:21:18,2026-02-02,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x03-a.pdf,2026-02-05T14:31:54,2026-02-03,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x04-a.pdf,2026-02-05T14:31:55,2026-02-04,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x06-a.pdf,2026-02-07T14:36:10,2026-02-06,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x05-a.pdf,2026-02-07T14:36:37,2026-02-05,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x07-a.pdf,2026-02-09T14:30:34,2026-02-07,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x08-a.pdf,2026-02-09T14:30:35,2026-02-08,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x09-a.pdf,2026-02-11T14:32:33,2026-02-09,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x10-a.pdf,2026-02-11T14:32:34,2026-02-10,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x11-a.pdf,2026-02-12T14:58:12,2026-02-11,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x12-a.pdf,2026-02-13T14:33:02,2026-02-12,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x13-a.pdf,2026-02-14T15:06:20,2026-02-13,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x15-a.pdf,2026-02-16T14:56:16,2026-02-15,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x16-b.pdf,2026-02-17T18:14:31,2026-02-16,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x15-a-1.pdf,2026-02-17T18:15:43,2026-02-15,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x17-a.pdf,2026-02-18T16:28:33,2026-02-17,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x18-a.pdf,2026-02-19T14:42:13,2026-02-18,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x18-b.pdf,2026-02-19T19:27:29,2026-02-18,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x19-a.pdf,2026-02-20T15:47:26,2026-02-19,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x14-a.pdf,2026-02-20T15:57:53,2026-02-14,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x20-a.pdf,2026-02-21T14:23:40,2026-02-20,76,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x21-a.pdf,2026-02-22T14:40:31,2026-02-21,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x22-a.pdf,2026-02-23T14:50:21,2026-02-22,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/Temperaturas-extremas-y-precipitaciones-23-de-Febrero-2026.pdf,2026-02-24T15:03:02,2026-02-23,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x24-a.pdf,2026-02-25T15:52:03,2026-02-24,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/Temperaturas-extremas-y-precipitaciones-25-de-Febrero-2026.pdf,2026-02-26T15:09:53,2026-02-25,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x26-a.pdf,2026-02-27T17:06:44,2026-02-26,76,guardado,
https://indomet.gob.do/wp-content/uploads/2026/02/temperaturas-extremas-y-precipitaciones-2026x02x27-a.pdf,2026-02-28T15:35:35,2026-02-27,76,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x02x28-a.pdf,2026-03-01T14:58:54,2026-02-28,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-01-de-Marzo-2026.pdf,2026-03-02T16:19:25,2026-03-01,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x02-a.pdf,2026-03-03T16:42:17,2026-03-02,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-03-de-Marzo-2026.pdf,2026-03-04T15:48:54,2026-03-03,85,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x04-a.pdf,2026-03-05T14:29:41,2026-03-04,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-05-de-Marzo-2026.pdf,2026-03-06T15:28:06,2026-03-05,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x06-a.pdf,2026-03-07T15:22:17,2026-03-06,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-07-de-Marzo-2026.pdf,2026-03-08T15:24:58,2026-03-07,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x08-a.pdf,2026-03-09T14:34:34,2026-03-08,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-09-de-Marzo-2026.pdf,2026-03-10T17:50:49,2026-03-09,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x10-a.pdf,2026-03-11T14:29:13,2026-03-10,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-11-de-Marzo-2026.pdf,2026-03-12T15:39:47,2026-03-11,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x13-a.pdf,2026-03-14T15:30:33,2026-03-13,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-12-de-Marzo-2026.pdf,2026-03-14T15:51:43,2026-03-12,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x14-a.pdf,2026-03-15T15:23:47,2026-03-14,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/1-COMPORTAMIENTO-TEMPERATURAS-EXTREMAS-Y-PRECIPITACIONES-Enero-2026.pdf,2026-03-16T12:26:48,,0,ignorado,el documento no trae la tabla diaria
https://indomet.gob.do/wp-content/uploads/2026/03/2-COMPORTAMIENTO-TEMPERATURAS-EXTREMAS-Y-PRECIPITACIONES-Febrero-2026.pdf,2026-03-16T12:31:37,,0,ignorado,el documento no trae la tabla diaria
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-15-de-Marzo-2026.pdf,2026-03-16T15:11:34,2026-03-15,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x16-a.pdf,2026-03-17T14:36:25,2026-03-16,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-17-de-Marzo-2026.pdf,2026-03-18T15:10:00,2026-03-17,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x18-b.pdf,2026-03-19T16:10:22,2026-03-18,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-19-de-Marzo-2026.pdf,2026-03-20T14:54:19,2026-03-19,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x20-b.pdf,2026-03-21T15:24:21,2026-03-20,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-21-de-Marzo-2026.pdf,2026-03-22T15:29:27,2026-03-21,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x22-a.pdf,2026-03-23T16:23:20,2026-03-22,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-23-de-Marzo-2026.pdf,2026-03-24T14:58:54,2026-03-23,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x24-a.pdf,2026-03-25T16:05:21,2026-03-24,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-25-de-Marzo-2026.pdf,2026-03-26T15:19:34,2026-03-25,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x26-a.pdf,2026-03-27T15:30:55,2026-03-26,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-27-de-Marzo-2026.pdf,2026-03-28T15:06:35,2026-03-27,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x28-a.pdf,2026-03-29T14:47:44,2026-03-28,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x28-a-1.pdf,2026-03-29T14:48:27,2026-03-28,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/temperaturas-extremas-y-precipitaciones-2026x03x28-a-2.pdf,2026-03-29T14:48:58,2026-03-28,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/03/Temperaturas-extremas-y-precipitaciones-29-de-Marzo-2026.pdf,2026-03-30T15:24:48,2026-03-29,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-31-de-Marzo-2026.pdf,2026-04-01T15:13:46,2026-03-31,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-02-de-Abril-2026.pdf,2026-04-03T16:00:06,2026-04-02,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-04-de-Abril-2026.pdf,2026-04-05T15:30:05,2026-04-04,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x05-a.pdf,2026-04-06T19:28:44,2026-04-05,77,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-06-de-Abril-2026.pdf,2026-04-07T16:59:17,2026-04-06,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x07-a.pdf,2026-04-08T15:58:52,2026-04-07,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-08-de-Abril-2026.pdf,2026-04-09T16:03:57,2026-04-08,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x09-mv.pdf,2026-04-10T16:14:59,2026-04-09,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-10-de-Abril-2026.pdf,2026-04-11T15:45:02,2026-04-10,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x11-apb.pdf,2026-04-12T18:07:30,2026-04-11,73,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x11-apb-1.pdf,2026-04-12T18:07:53,2026-04-11,73,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-12-de-Abril-2026.pdf,2026-04-13T16:46:57,2026-04-12,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-14-de-Abril-2026.pdf,2026-04-15T16:25:15,2026-04-14,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-16-de-Abril-2026.pdf,2026-04-17T17:09:04,2026-04-16,90,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-18-de-Abril-2026.pdf,2026-04-19T15:16:40,2026-04-18,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x13-a.pdf,2026-04-20T16:57:48,2026-04-13,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x19-a-1.pdf,2026-04-20T19:38:49,2026-04-19,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-20-de-Abril-2026.pdf,2026-04-21T16:58:26,2026-04-20,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x21-a.pdf,2026-04-22T16:14:09,2026-04-21,92,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-22-de-Abril-2026.pdf,2026-04-23T15:14:03,2026-04-22,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x23-a-1.pdf,2026-04-24T17:53:35,2026-04-23,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x23-a-2.pdf,2026-04-24T17:53:45,2026-04-23,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x23-a.pdf,2026-04-24T17:54:19,2026-04-23,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-24-de-Abril-2026.pdf,2026-04-25T16:05:49,2026-04-24,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x25-a.pdf,2026-04-26T19:07:29,2026-04-25,70,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-26-de-Abril-2026.pdf,2026-04-27T16:17:47,2026-04-26,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x27-a.pdf,2026-04-28T19:04:57,2026-04-27,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/temperaturas-extremas-y-precipitaciones-2026x04x25-a-1.pdf,2026-04-29T14:10:37,2026-04-25,70,guardado,
https://indomet.gob.do/wp-content/uploads/2026/04/Temperaturas-extremas-y-precipitaciones-28-de-Abril-2026.pdf,2026-04-29T16:17:33,2026-04-28,91,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-30-de-Abril-2026.pdf,2026-05-01T15:47:33,2026-04-30,93,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-01-de-Mayo-2026.pdf,2026-05-02T18:22:42,2026-05-01,75,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-02-de-Mayo-2026.pdf,2026-05-03T15:00:03,2026-05-02,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-03-de-Mayo-2026.pdf,2026-05-04T17:06:54,2026-05-03,82,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-04-de-Mayo-2026.pdf,2026-05-05T15:56:58,2026-05-04,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x05.pdf,2026-05-06T16:05:01,2026-05-05,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x06.pdf,2026-05-07T14:51:39,2026-05-06,97,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x07.pdf,2026-05-08T15:44:52,2026-05-07,69,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x07-1.pdf,2026-05-08T15:45:12,2026-05-07,69,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/Temperaturas-extremas-y-precipitaciones-08-de-Mayo-2026.pdf,2026-05-09T14:53:02,2026-05-08,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x09.pdf,2026-05-10T16:41:48,2026-05-09,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x10.pdf,2026-05-11T15:09:50,2026-05-10,98,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x11.pdf,2026-05-12T18:28:25,2026-05-11,95,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x12.pdf,2026-05-13T14:38:42,2026-05-12,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x13.pdf,2026-05-14T15:43:51,2026-05-13,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x13-1.pdf,2026-05-14T15:47:10,2026-05-13,88,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x14-a.pdf,2026-05-15T15:09:51,2026-05-14,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x15-b.pdf,2026-05-16T17:20:37,2026-05-15,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x16-a.pdf,2026-05-17T14:17:49,2026-05-16,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x18-a.pdf,2026-05-18T19:02:09,2026-05-17,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x18-a-1.pdf,2026-05-19T14:41:22,2026-05-18,96,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x20-a.pdf,2026-05-21T15:15:43,2026-05-20,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x22-a.pdf,2026-05-23T14:21:08,2026-05-22,83,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x23-a.pdf,2026-05-24T14:57:16,2026-05-23,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x24-b.pdf,2026-05-25T15:13:11,2026-05-24,109,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x25-b.pdf,2026-05-26T19:10:55,2026-05-25,89,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x26-a.pdf,2026-05-27T15:23:01,2026-05-26,103,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x28-a.pdf,2026-05-29T14:34:22,2026-05-28,80,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x27-a.pdf,2026-05-29T14:41:08,2026-05-27,94,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x29-a.pdf,2026-05-30T18:21:57,2026-05-29,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/05/temperaturas-extremas-y-precipitaciones-2026x05x30-a.pdf,2026-05-31T15:03:33,2026-05-30,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x01-a.pdf,2026-06-02T15:46:56,2026-06-01,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x02-a.pdf,2026-06-03T19:49:18,2026-06-02,81,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x03-a.pdf,2026-06-04T14:43:49,2026-06-03,79,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x05-a.pdf,2026-06-06T14:40:59,2026-06-05,84,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x04-a.pdf,2026-06-06T14:45:33,2026-06-04,78,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x06-a.pdf,2026-06-07T17:50:55,2026-06-06,72,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x07-a.pdf,2026-06-08T15:36:39,2026-06-07,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x08-a.pdf,2026-06-09T19:42:51,2026-06-08,75,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x09-a.pdf,2026-06-10T15:11:07,2026-06-09,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x09-b.pdf,2026-06-11T19:34:20,2026-06-09,86,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x11-a.pdf,2026-06-12T14:48:32,2026-06-11,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x10-a.pdf,2026-06-12T16:51:37,2026-06-10,87,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x12-a.pdf,2026-06-13T18:30:27,2026-06-12,72,guardado,
https://indomet.gob.do/wp-content/uploads/2026/06/temperaturas-extremas-y-precipitaciones-2026x06x13-a.pdf,2026-06-14T14:59:10,2026-06-13,76,guardado,
